Route,Direction,Period,Pattern,Block,Trip,Service Type,Avg. Ons,Avg. Offs,Avg. Time,Avg. P/Vh,Avg. Dist,Avg. M/H,Avg. P/M,Avg. PM,Max Load,Trips Sampled,Trips Scheduled
16,Northbound,Midday,N1,3803,[09:28] 7059718,WEEKDAY,39,39,1:02:51,37.23,9.43,9,4.14,89.58,17.33,12,114
16,Northbound,Midday,N1,3806,[09:39] 7059910,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Midday,N1,3804,[09:40] 7059719,WEEKDAY,51,51,0:59:54,51.08,9.4,9.42,5.43,92.28,18.2,15,114
16,Northbound,Midday,N1,3805,[09:58] 7059720,WEEKDAY,67,67,1:01:50,65,9.39,9.11,7.14,146.37,26.69,13,114
16,Northbound,Midday,N1,3801,[10:09] 7059905,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Midday,N1,3806,[10:18] 7059667,WEEKDAY,62,62,1:03:15,58.81,9.4,8.91,6.6,143.49,26.06,18,114
16,Northbound,Midday,N1,3808,[10:38] 7059721,WEEKDAY,65,65,1:10:18,55.47,9.49,8.1,6.85,130.58,23.5,16,114
16,Northbound,Midday,N1,3802,[10:39] 7059908,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Midday,N1,3810,[10:58] 7059722,WEEKDAY,79,79,1:07:42,70.01,9.44,8.37,8.37,171.69,30.22,27,114
16,Northbound,Midday,N1,3803,[11:07] 7059906,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Midday,N1,3801,[11:18] 7059668,WEEKDAY,81,81,1:08:19,71.12,9.5,8.35,8.52,171.31,29.75,16,114
16,Northbound,Midday,N1,3806,[11:37] 7059909,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Midday,N1,3814,[11:38] 7059723,WEEKDAY,79,79,1:06:37,71.15,9.52,8.57,8.3,189.96,33.74,23,114
16,Northbound,Midday,N1,3803,[11:58] 7059669,WEEKDAY,59,59,1:05:44,53.85,9.38,8.56,6.29,145.75,27.75,12,114
16,Northbound,Midday,N1,3801,[12:07] 7059907,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Midday,N1,3804,[12:18] 7059700,WEEKDAY,88,88,1:06:12,79.75,9.48,8.59,9.28,226.63,38.6,15,114
16,Northbound,Midday,N1,3802,[12:37] 7059880,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Midday,N1,3805,[12:38] 7059664,WEEKDAY,77,77,1:06:50,69.12,9.29,8.34,8.29,191.08,31.75,12,114
16,Northbound,Midday,N1,3806,[12:57] 7059670,WEEKDAY,88,88,1:08:37,76.95,9.47,8.28,9.3,222.95,39.12,17,114
16,Northbound,Midday,N1,3803,[13:06] 7059911,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Midday,N1,3808,[13:17] 7059680,WEEKDAY,76,76,1:09:39,65.47,9.51,8.19,7.99,177.82,31.31,16,114
16,Northbound,Midday,N1,3810,[13:35] 7059666,WEEKDAY,68,68,1:07:28,60.47,9.44,8.39,7.21,164.8,29.56,27,114
16,Northbound,Midday,N1,3806,[13:36] 7059881,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Midday,N1,3801,[13:52] 7059665,WEEKDAY,80,80,1:09:01,69.53,9.47,8.23,8.45,183.27,32.81,16,114
16,Northbound,Midday,N1,3807,[14:06] 7059912,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Midday,N1,3814,[14:08] 7059677,WEEKDAY,73,73,1:09:35,62.95,9.46,8.16,7.72,177.63,31.04,24,114
16,Northbound,Midday,N1,3820,[14:23] 7059674,WEEKDAY,73,73,1:08:41,63.76,9.39,8.2,7.77,175.99,32.05,21,114
16,Northbound,Midday,N1,3280,[14:36] 7059882,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Midday,N1,3803,[14:37] 7059678,WEEKDAY,75,75,1:07:35,66.58,9.47,8.41,7.92,206.76,34.58,12,114
16,Northbound,Midday,N1,3804,[14:49] 7059679,WEEKDAY,102,102,1:15:20,81.23,9.48,7.55,10.77,240.64,39.86,14,114
16,Northbound,PM Peak,N3CAR,3823,[15:00] 7128175,WEEKDAY,31,31,0:45:35,40.8,6.56,8.64,4.72,54.76,16.72,18,114
16,Northbound,PM Peak,N1,3805,[15:01] 7059698,WEEKDAY,93,93,1:11:13,77.5,9.52,8.02,9.66,234.56,41.7,10,114
16,Northbound,PM Peak,N1,3805,[15:06] 7059913,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,PM Peak,N1,3817,[15:15] 7059681,WEEKDAY,80,80,1:14:59,64.01,9.51,7.61,8.42,193.02,32.6,25,114
16,Northbound,PM Peak,N1,3819,[15:26] 7059682,WEEKDAY,97,97,1:13:12,79.51,9.46,7.76,10.25,213.27,37,16,114
16,Northbound,PM Peak,N1,3809,[15:36] 7059883,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,PM Peak,N1,3806,[15:40] 7059683,WEEKDAY,82,82,1:10:26,69.84,9.52,8.11,8.62,209.84,34.77,13,114
16,Northbound,PM Peak,N1,3821,[15:55] 7059684,WEEKDAY,82,82,1:12:31,67.83,9.41,7.78,8.72,187.02,33.48,21,114
16,Northbound,PM Peak,N1,3806,[16:06] 7059884,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,PM Peak,N1,3808,[16:09] 7059685,WEEKDAY,90,90,1:11:58,75.03,9.53,7.94,9.45,228.36,38.12,17,114
16,Northbound,PM Peak,N1,3296,[16:23] 7059673,WEEKDAY,80,80,1:08:12,70.37,9.4,8.27,8.51,212.41,34.47,15,114
16,Northbound,PM Peak,N1,3807,[16:36] 7059885,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,PM Peak,N1,3801,[16:38] 7059686,WEEKDAY,70,70,1:08:26,61.37,9.5,8.33,7.37,200.37,32.47,15,114
16,Northbound,PM Peak,N1,3814,[16:52] 7059687,WEEKDAY,73,73,1:08:13,64.2,9.5,8.35,7.69,186.2,31.38,21,114
16,Northbound,PM Peak,N1,3284,[17:06] 7059886,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,PM Peak,N1,3820,[17:07] 7059688,WEEKDAY,74,74,1:07:39,65.62,9.46,8.39,7.82,217.81,34.16,25,114
16,Northbound,PM Peak,N1,3823,[17:23] 7059689,WEEKDAY,84,84,1:10:01,71.98,9.52,8.16,8.82,255.11,40.21,19,114
16,Northbound,PM Peak,N1,3811,[17:36] 7059887,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,PM Peak,N1,3804,[17:39] 7059690,WEEKDAY,61,61,1:00:47,60.2,9.44,9.31,6.46,186.2,30.71,14,114
16,Northbound,PM Peak,N1,3817,[17:57] 7059691,WEEKDAY,60,60,0:59:33,60.44,9.44,9.51,6.36,198.66,30.04,23,114
16,Northbound,Evening,N1,3809,[18:06] 7059888,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Evening,N1,3819,[18:17] 7059692,WEEKDAY,59,59,1:00:02,58.96,9.41,9.4,6.27,173.34,28.67,15,114
16,Northbound,Evening,N1,3812,[18:36] 7059889,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Evening,N1,3821,[18:39] 7059693,WEEKDAY,61,61,0:58:19,62.76,9.41,9.68,6.48,164.43,27.5,22,114
16,Northbound,Evening,N1,3801,[19:07] 7059694,WEEKDAY,61,61,0:59:41,61.31,9.5,9.55,6.42,186.11,29.27,15,114
16,Northbound,Evening,N1,3807,[19:07] 7059890,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Evening,N1,3811,[19:37] 7059891,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Evening,N1,3820,[19:41] 7059695,WEEKDAY,46,46,0:54:33,50.58,9.29,10.22,4.95,157.63,26.27,22,114
16,Northbound,Evening,N1,3809,[20:08] 7059892,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Evening,N1,3817,[20:17] 7059696,WEEKDAY,45,45,0:54:17,49.73,9.44,10.43,4.77,168.15,26,24,114
16,Northbound,Evening,N1,3812,[20:38] 7059893,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Evening,N1,3821,[20:58] 7059697,WEEKDAY,41,41,0:52:35,46.77,9.45,10.78,4.34,148.25,24.61,23,114
16,Northbound,Evening,N1,3807,[21:08] 7059894,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Evening,N1,3314,[21:38] 7059713,WEEKDAY,40,40,0:53:03,45.23,9.48,10.72,4.22,139.11,22.35,26,114
16,Northbound,Evening,N1,3811,[21:41] 7059895,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Late Night,N1,3817,[22:17] 7059714,WEEKDAY,30,30,0:48:00,37.5,9.31,11.64,3.22,109.57,18.24,25,114
16,Northbound,Late Night,N1,3809,[22:19] 7059896,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Late Night,N1,3821,[22:56] 7059715,WEEKDAY,29,29,0:45:18,38.4,9.41,12.46,3.08,104.51,16.91,23,114
16,Northbound,Late Night,N1,3812,[22:56] 7059897,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Late Night,N1,3314,[23:34] 7059672,WEEKDAY,29,29,0:46:14,37.63,9.42,12.22,3.08,114.15,19,25,114
16,Northbound,Late Night,N1,3811,[23:34] 7059898,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Late Night,N1,3817,[24:14] 7059716,WEEKDAY,24,24,0:43:16,33.28,9.37,12.99,2.56,106.03,18.08,24,114
16,Northbound,Late Night,N1,3608,[24:14] 7059899,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Late Night,N1,3821,[24:55] 7059671,WEEKDAY,27,27,0:40:17,40.21,9.35,13.93,2.89,120.9,19.7,23,114
16,Northbound,Late Night,N1,3812,[24:55] 7059900,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Northbound,Late Night,N1,3314,[25:33] 7059699,WEEKDAY,23,23,0:41:06,33.57,9.38,13.69,2.45,92.59,16.52,25,114
16,Northbound,Late Night,N1,3811,[25:33] 7059901,SUNDAY,0,0,,0,0,0,0,0,0,0,4
,,,,,,,3663,3663,0:53:33,65.82,8.86,10.22,6.75,9011.85,27.37,1172,7220
16,Southbound,Early AM,S1,3801,[04:41] 7059631,WEEKDAY,54,54,0:40:42,79.58,8.97,13.21,6.02,175.15,39.93,14,114
16,Southbound,Early AM,S1,3802,[05:04] 7059632,WEEKDAY,41,41,0:39:43,61.93,9.13,13.8,4.49,154.71,24.06,17,114
16,Southbound,Early AM,S1,3801,[05:17] 7059842,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Early AM,S1,3554,[05:23] 7059635,WEEKDAY,40,40,0:40:39,59.03,9.16,13.52,4.37,147.04,24.07,28,114
16,Southbound,Early AM,S1,3552,[05:39] 7059633,WEEKDAY,45,45,0:46:38,57.9,9.18,11.81,4.9,120.26,24.92,24,114
16,Southbound,Early AM,S1,3802,[05:46] 7059843,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Early AM,S1,3803,[05:52] 7059634,WEEKDAY,33,33,0:47:19,41.84,9.11,11.55,3.62,95.55,17.55,11,114
16,Southbound,AM Peak,S1,3804,[06:08] 7059636,WEEKDAY,47,47,0:43:11,65.3,9.11,12.66,5.16,132.39,28.14,14,114
16,Southbound,AM Peak,S1,3803,[06:16] 7059844,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,AM Peak,S1,3805,[06:21] 7059637,WEEKDAY,67,67,0:50:41,79.3,9.2,10.89,7.28,202.32,36.08,13,114
16,Southbound,AM Peak,S1,3806,[06:32] 7059638,WEEKDAY,60,60,0:54:09,66.48,9.21,10.21,6.51,153.12,33.17,18,114
16,Southbound,AM Peak,S2,3801,[06:44] 7059639,WEEKDAY,30,30,0:16:58,106.03,3.07,10.85,9.77,51.41,27.07,15,114
16,Southbound,AM Peak,S1,3272,[06:44] 7059845,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,AM Peak,S1,3808,[06:48] 7059640,WEEKDAY,79,79,0:55:19,85.66,9.13,9.9,8.66,205.5,36.36,14,114
16,Southbound,AM Peak,S2,3809,[06:55] 7059641,WEEKDAY,22,22,0:16:27,80.17,3.02,11.02,7.27,37.55,21,18,114
16,Southbound,AM Peak,S1,3810,[06:59] 7059628,WEEKDAY,77,77,1:00:08,76.81,9.1,9.07,8.47,190.51,38.3,27,114
16,Southbound,AM Peak,S2,3802,[07:07] 7059651,WEEKDAY,31,31,0:18:24,101.01,3.07,10,10.1,52.84,28.65,17,114
16,Southbound,AM Peak,S1,3801,[07:12] 7059846,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,AM Peak,S1,3812,[07:13] 7059653,WEEKDAY,84,84,1:03:21,79.54,9.15,8.67,9.18,206.28,36.74,19,114
16,Southbound,AM Peak,S1,3554,[07:25] 7059610,WEEKDAY,68,68,1:00:10,67.8,9.21,9.18,7.38,171.78,37.26,27,114
16,Southbound,AM Peak,S1,3801,[07:37] 7059654,WEEKDAY,94,94,1:05:49,85.68,9.15,8.34,10.27,210.17,41.67,15,114
16,Southbound,AM Peak,S1,3802,[07:41] 7059847,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,AM Peak,S1,3814,[07:49] 7059655,WEEKDAY,73,73,1:01:19,71.42,9.16,8.96,7.97,193.52,38.43,23,114
16,Southbound,AM Peak,S1,3552,[08:02] 7059656,WEEKDAY,58,58,1:02:46,55.43,9.19,8.78,6.31,147.25,27.72,25,114
16,Southbound,AM Peak,S1,3803,[08:11] 7059848,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,AM Peak,S1,3803,[08:15] 7059657,WEEKDAY,63,63,1:02:19,59.69,9.21,8.87,6.73,148.53,28.33,12,114
16,Southbound,AM Peak,S1,3804,[08:29] 7059658,WEEKDAY,65,65,0:56:13,69.36,9.02,9.63,7.2,163.2,29.27,15,114
16,Southbound,AM Peak,S1,3806,[08:40] 7059849,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,AM Peak,S1,3805,[08:43] 7059659,WEEKDAY,74,74,0:59:24,74.73,9.21,9.31,8.03,183.15,31.5,12,114
16,Southbound,Midday,S1,3806,[09:02] 7059605,WEEKDAY,66,66,0:57:09,69.28,9.2,9.66,7.17,152.81,28.22,18,114
16,Southbound,Midday,S1,3801,[09:09] 7059850,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Midday,S1,3808,[09:22] 7059660,WEEKDAY,83,83,1:03:15,78.73,9.21,8.74,9.01,182.89,32.12,17,114
16,Southbound,Midday,S1,3802,[09:38] 7059851,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Midday,S1,3810,[09:42] 7059606,WEEKDAY,71,71,0:59:41,71.36,9.18,9.23,7.74,171.2,28.74,27,114
16,Southbound,Midday,S1,3801,[10:02] 7059661,WEEKDAY,76,76,1:01:15,74.44,9.2,9.01,8.26,178.04,31.13,16,114
16,Southbound,Midday,S1,3803,[10:07] 7059852,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Midday,S1,3814,[10:22] 7059662,WEEKDAY,74,74,1:00:32,73.33,9.2,9.12,8.04,184.6,32.21,24,114
16,Southbound,Midday,S1,3806,[10:37] 7059853,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Midday,S1,3803,[10:42] 7059609,WEEKDAY,65,65,1:00:27,64.51,9.19,9.12,7.07,148.36,27.83,12,114
16,Southbound,Midday,S1,3804,[11:03] 7059663,WEEKDAY,68,68,0:55:28,73.54,9.21,9.97,7.38,165.53,28.33,15,114
16,Southbound,Midday,S1,3801,[11:07] 7059854,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Midday,S1,3805,[11:23] 7059602,WEEKDAY,81,81,0:59:33,81.6,9.19,9.26,8.82,203.56,33.67,12,114
16,Southbound,Midday,S1,3802,[11:37] 7059855,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Midday,S1,3806,[11:44] 7059603,WEEKDAY,75,75,1:01:18,73.39,9.19,8.99,8.16,167.13,28.83,18,114
16,Southbound,Midday,S1,3808,[12:04] 7059604,WEEKDAY,88,88,1:05:14,80.93,9.19,8.45,9.57,184.88,33,16,114
16,Southbound,Midday,S1,3803,[12:07] 7059865,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Midday,S1,3810,[12:24] 7059611,WEEKDAY,70,70,0:57:45,72.72,9.18,9.54,7.62,160.26,27.35,26,114
16,Southbound,Midday,S1,3806,[12:36] 7059856,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Midday,S1,3801,[12:44] 7059612,WEEKDAY,78,78,0:59:26,78.74,9.2,9.29,8.48,186.97,32.63,16,114
16,Southbound,Midday,S1,3814,[13:04] 7059608,WEEKDAY,76,76,0:59:19,76.87,9.21,9.31,8.25,177.05,31.04,24,114
16,Southbound,Midday,S1,3807,[13:05] 7059857,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Midday,S1,3803,[13:24] 7059613,WEEKDAY,72,72,1:00:01,71.96,9.21,9.21,7.81,169.07,30.5,12,114
16,Southbound,Midday,S1,3280,[13:34] 7059858,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Midday,S1,3804,[13:40] 7059642,WEEKDAY,76,76,0:58:22,78.11,9.07,9.32,8.38,173.89,30.36,14,114
16,Southbound,Midday,S1,3805,[13:53] 7059652,WEEKDAY,66,66,0:55:28,71.39,9.14,9.89,7.22,157.94,30.33,12,114
16,Southbound,Midday,S1,3805,[14:04] 7059859,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Midday,S1,3817,[14:06] 7059643,WEEKDAY,43,43,0:55:02,46.88,9.18,10.01,4.68,84.65,17.29,24,114
16,Southbound,Midday,S1,3819,[14:20] 7059630,WEEKDAY,77,77,1:02:52,72.52,8.77,8.37,8.67,133.34,29.1,10,114
16,Southbound,Midday,S1,3806,[14:34] 7059644,WEEKDAY,65,65,0:57:37,67.69,9.09,9.47,7.15,154.82,27.4,15,114
16,Southbound,Midday,S1,3809,[14:34] 7059860,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Midday,S1,3821,[14:48] 7059645,WEEKDAY,63,63,0:58:49,64.26,9.21,9.4,6.84,122.59,24.41,22,114
16,Southbound,Midday,S1,3808,[14:58] 7059648,WEEKDAY,65,65,1:02:48,62.09,8.81,8.41,7.38,134.38,25.41,17,114
16,Southbound,PM Peak,S1,3806,[15:05] 7059861,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,PM Peak,S1,3296,[15:12] 7059649,WEEKDAY,69,69,0:59:29,69.58,9.13,9.21,7.56,143.89,26.07,15,114
16,Southbound,PM Peak,S1,3801,[15:26] 7059650,WEEKDAY,75,75,1:01:24,73.28,9.12,8.91,8.22,151.21,29.25,16,114
16,Southbound,PM Peak,S1,3807,[15:36] 7059862,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,PM Peak,S1,3814,[15:40] 7059647,WEEKDAY,63,63,1:03:41,59.34,9.19,8.66,6.85,134.82,24.19,21,114
16,Southbound,PM Peak,S1,3820,[15:54] 7059646,WEEKDAY,68,68,1:00:36,67.31,9.2,9.11,7.39,156.09,29.12,25,114
16,Southbound,PM Peak,S1,3284,[16:06] 7059863,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,PM Peak,S1,3823,[16:08] 7059614,WEEKDAY,67,67,1:04:06,62.71,9.19,8.6,7.29,165.33,27.84,19,114
16,Southbound,PM Peak,S1,3804,[16:22] 7059615,WEEKDAY,60,60,1:03:16,56.89,9.21,8.74,6.51,128.04,24.71,14,114
16,Southbound,PM Peak,S1,3811,[16:36] 7059864,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,PM Peak,S1,3817,[16:38] 7059616,WEEKDAY,60,60,1:01:46,58.28,9.21,8.95,6.51,137.67,24.84,25,114
16,Southbound,PM Peak,S1,3819,[16:58] 7059617,WEEKDAY,66,66,1:04:24,61.49,9.2,8.57,7.18,130.47,25.06,16,114
16,Southbound,PM Peak,S1,3809,[17:06] 7059866,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,PM Peak,S1,3821,[17:23] 7059618,WEEKDAY,66,66,1:01:14,64.66,9.15,8.96,7.22,174.83,29.33,21,114
16,Southbound,PM Peak,S1,3812,[17:37] 7059867,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Evening,S1,3801,[18:00] 7059619,WEEKDAY,67,67,0:57:32,69.86,9.07,9.45,7.39,170.38,28.87,15,114
16,Southbound,Evening,S1,3807,[18:08] 7059868,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Evening,S1,3820,[18:37] 7059620,WEEKDAY,50,50,0:52:05,57.58,9.04,10.41,5.53,146.8,24.78,23,114
16,Southbound,Evening,S1,3811,[18:39] 7059869,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Evening,S1,3809,[19:11] 7059870,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Evening,S1,3817,[19:16] 7059621,WEEKDAY,42,42,0:50:30,49.89,9.21,10.95,4.56,126.27,20.61,23,114
16,Southbound,Evening,S1,3812,[19:43] 7059871,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Evening,S1,3821,[19:59] 7059622,WEEKDAY,37,37,0:47:24,46.83,9.21,11.66,4.02,112.33,19.14,22,114
16,Southbound,Evening,S1,3807,[20:13] 7059872,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Evening,S1,3314,[20:40] 7059623,WEEKDAY,35,35,0:45:57,45.7,9.2,12.01,3.8,116.41,18.96,26,114
16,Southbound,Evening,S1,3811,[20:42] 7059873,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Evening,S1,3817,[21:20] 7059607,WEEKDAY,31,31,0:44:22,41.91,9.21,12.46,3.36,99.6,16.79,24,114
16,Southbound,Evening,S1,3809,[21:22] 7059874,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Late Night,S1,3821,[22:02] 7059624,WEEKDAY,26,26,0:41:49,37.3,9.1,13.05,2.86,82.59,14.87,23,114
16,Southbound,Late Night,S1,3812,[22:02] 7059875,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Late Night,S1,3314,[22:44] 7059625,WEEKDAY,24,24,0:40:41,35.39,9.21,13.59,2.6,84.41,14.38,26,114
16,Southbound,Late Night,S1,3811,[22:44] 7059876,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Late Night,S1,3817,[23:25] 7059626,WEEKDAY,23,23,0:38:39,35.7,9.2,14.28,2.5,93.58,16.04,25,114
16,Southbound,Late Night,S1,3608,[23:25] 7059877,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Late Night,S1,3821,[24:09] 7059627,WEEKDAY,19,19,0:34:19,33.21,9.16,16.01,2.07,72.78,12.35,23,114
16,Southbound,Late Night,S1,3812,[24:09] 7059878,SUNDAY,0,0,,0,0,0,0,0,0,0,4
16,Southbound,Late Night,S1,3314,[24:49] 7059629,WEEKDAY,14,14,0:33:58,24.73,9.21,16.28,1.52,48.2,9.36,25,114
16,Southbound,Late Night,S1,3811,[24:49] 7059879,SUNDAY,0,0,,0,0,0,0,0,0,0,4
