Route,Direction,Period,Pattern,Block,Trip,Service Type,Avg. Ons,Avg. Offs,Avg. Time,Avg. P/Vh,Avg. Dist,Avg. M/H,Avg. P/M,Avg. PM,Max Load,Trips Sampled,Trips Scheduled
23,Southbound,AM Peak,S23,3166,[06:08] 7062767,WEEKDAY,36,36,0:59:16,36.44,10.69,10.82,3.37,92.29,18.18,11,114
23,Southbound,AM Peak,S23,3157,[06:09] 7063098,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,AM Peak,S23,3163,[06:14] 7062768,WEEKDAY,52,52,1:01:37,50.63,10.59,10.32,4.91,128.82,26.14,14,114
23,Southbound,AM Peak,S23,3167,[06:20] 7062770,WEEKDAY,52,52,1:03:53,48.84,10.45,9.82,4.97,131.32,26.31,16,114
23,Southbound,AM Peak,S23,3168,[06:27] 7062771,WEEKDAY,89,89,1:07:04,79.62,10.41,9.31,8.55,217.92,43.13,15,114
23,Southbound,AM Peak,S23,3156,[06:30] 7063153,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,AM Peak,S23,3153,[06:32] 7062775,WEEKDAY,54,54,1:05:47,49.24,10.62,9.68,5.09,135.15,26.83,18,114
23,Southbound,AM Peak,S23,3169,[06:39] 7062769,WEEKDAY,62,62,1:03:55,58.19,10.58,9.93,5.86,155.81,31.62,13,114
23,Southbound,AM Peak,S23,3152,[06:46] 7062791,WEEKDAY,98,98,1:09:59,84,10.53,9.03,9.31,230.03,43.39,33,114
23,Southbound,AM Peak,S23,3152,[06:48] 7063152,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,AM Peak,S23,3170,[06:52] 7062772,WEEKDAY,97,97,1:14:30,78.11,10.61,8.55,9.14,221.69,44.5,20,114
23,Southbound,AM Peak,S23,3154,[06:59] 7062773,WEEKDAY,119,119,1:17:45,91.82,10.68,8.24,11.14,248.75,51.75,12,114
23,Southbound,AM Peak,S23,3155,[07:06] 7062774,WEEKDAY,97,97,1:12:22,80.42,10.42,8.64,9.31,220.19,49.25,16,114
23,Southbound,AM Peak,S23,3153,[07:07] 7063151,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,AM Peak,S23,3156,[07:13] 7062776,WEEKDAY,108,108,1:16:33,84.64,10.57,8.28,10.22,250.3,50.67,18,114
23,Southbound,AM Peak,S23,3165,[07:20] 7062777,WEEKDAY,119,119,1:22:32,86.5,10.38,7.55,11.46,268.53,53.14,14,114
23,Southbound,AM Peak,S23,3171,[07:27] 7062778,WEEKDAY,99,99,1:20:58,73.36,10.34,7.66,9.58,219.11,42.58,19,114
23,Southbound,AM Peak,S23,3154,[07:27] 7063150,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,AM Peak,S23,3157,[07:33] 7062779,WEEKDAY,80,80,1:24:01,57.13,10.4,7.43,7.69,186.19,37.27,15,114
23,Southbound,AM Peak,S23,3159,[07:40] 7062780,WEEKDAY,72,72,1:24:30,51.12,10.38,7.37,6.94,169.82,35.5,16,114
23,Southbound,AM Peak,S23,3151,[07:43] 7063149,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,AM Peak,S23,3151,[07:49] 7062781,WEEKDAY,84,84,1:21:02,62.19,10.47,7.75,8.02,191.15,39.11,38,114
23,Southbound,AM Peak,S23,3161,[07:57] 7062748,WEEKDAY,79,79,1:22:52,57.19,10.53,7.62,7.5,193.87,38.82,17,114
23,Southbound,AM Peak,S23,3155,[08:02] 7063148,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,AM Peak,S23,3162,[08:06] 7062783,WEEKDAY,78,78,1:18:03,59.95,10.09,7.76,7.73,186.09,40.53,17,114
23,Southbound,AM Peak,S23,3158,[08:15] 7062784,WEEKDAY,86,86,1:18:31,65.71,10.35,7.91,8.31,210.44,42,16,114
23,Southbound,AM Peak,S23,3157,[08:21] 7063147,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,AM Peak,S23,3164,[08:24] 7062785,WEEKDAY,83,83,1:16:31,65.08,10.43,8.18,7.96,187.31,39.5,16,114
23,Southbound,AM Peak,S23,3160,[08:33] 7062786,WEEKDAY,67,67,1:16:29,52.56,10.43,8.18,6.43,155.14,30.21,14,114
23,Southbound,AM Peak,S23,3158,[08:41] 7063146,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,AM Peak,S23,3166,[08:43] 7062787,WEEKDAY,76,76,1:09:35,65.53,10.38,8.95,7.32,185.53,35.09,11,114
23,Southbound,AM Peak,S23,3163,[08:53] 7062744,WEEKDAY,104,104,1:18:02,79.95,10.33,7.94,10.06,232.16,45.43,14,114
23,Southbound,Midday,S23,3156,[09:00] 7063145,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3167,[09:03] 7062788,WEEKDAY,90,90,1:16:26,70.64,10.46,8.21,8.6,215.7,42.35,17,114
23,Southbound,Midday,S23,3153,[09:13] 7062790,WEEKDAY,87,87,1:14:57,69.63,10.62,8.5,8.19,196.34,37.76,17,114
23,Southbound,Midday,S23,3152,[09:19] 7063144,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3169,[09:23] 7062789,WEEKDAY,81,81,1:15:23,64.46,10.6,8.43,7.64,202.89,37.25,12,114
23,Southbound,Midday,S23,3152,[09:33] 7062730,WEEKDAY,73,73,1:17:35,56.45,10.5,8.12,6.95,167.1,31.06,33,114
23,Southbound,Midday,S23,3153,[09:37] 7063112,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3170,[09:43] 7062731,WEEKDAY,74,74,1:15:55,58.48,10.58,8.36,7,173.95,32.3,20,114
23,Southbound,Midday,S23,3154,[09:52] 7062732,WEEKDAY,63,63,1:15:49,49.85,10.65,8.43,5.91,153,28.09,11,114
23,Southbound,Midday,S23,3154,[09:55] 7063143,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3155,[10:01] 7062733,WEEKDAY,56,56,1:13:41,45.59,10.49,8.54,5.34,150.61,26.75,16,114
23,Southbound,Midday,S23,3156,[10:11] 7062734,WEEKDAY,84,84,1:15:33,66.71,10.54,8.37,7.97,190.83,33.11,18,114
23,Southbound,Midday,S23,3159,[10:13] 7063142,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3165,[10:21] 7062735,WEEKDAY,77,77,1:16:03,60.74,10.43,8.23,7.38,169.06,31.5,14,114
23,Southbound,Midday,S23,3157,[10:31] 7062736,WEEKDAY,70,70,1:20:43,52.03,10.15,7.55,6.9,160.72,28.73,15,114
23,Southbound,Midday,S23,3155,[10:31] 7063141,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3159,[10:41] 7062737,WEEKDAY,64,64,1:14:40,51.42,10.44,8.39,6.13,160.14,29.38,16,114
23,Southbound,Midday,S23,3157,[10:49] 7063140,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3161,[10:51] 7062694,WEEKDAY,77,77,1:19:18,58.26,10.45,7.91,7.37,177.32,31.94,17,114
23,Southbound,Midday,S23,3162,[11:01] 7062695,WEEKDAY,53,53,1:16:21,41.64,10.2,8.02,5.2,134.94,24.44,18,114
23,Southbound,Midday,S23,3158,[11:07] 7063139,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3158,[11:11] 7062696,WEEKDAY,74,74,1:17:58,56.94,10.38,7.99,7.13,161.47,28.63,16,114
23,Southbound,Midday,S23,3164,[11:21] 7062697,WEEKDAY,76,76,1:15:57,60.04,10.42,8.23,7.29,185.48,31.78,18,114
23,Southbound,Midday,S23,3156,[11:25] 7063138,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3160,[11:31] 7062698,WEEKDAY,82,82,1:23:47,58.72,10.26,7.34,8,169.19,31.46,13,114
23,Southbound,Midday,S23,3166,[11:41] 7062699,WEEKDAY,53,53,1:12:22,43.94,10.36,8.59,5.12,133.45,24.64,11,114
23,Southbound,Midday,S23,3160,[11:43] 7063137,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3167,[11:50] 7062700,WEEKDAY,98,98,1:21:52,71.81,10.53,7.71,9.31,205.57,36.94,16,114
23,Southbound,Midday,S23,3172,[12:00] 7062792,WEEKDAY,93,93,1:21:02,68.85,10.4,7.7,8.94,202.48,39.64,22,114
23,Southbound,Midday,S23,3161,[12:01] 7063136,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3169,[12:10] 7062793,WEEKDAY,78,78,1:17:55,60.06,10.52,8.1,7.41,174.54,32.13,15,114
23,Southbound,Midday,S23,3173,[12:19] 7062794,WEEKDAY,81,81,1:18:28,61.93,10.49,8.02,7.72,172.96,31.57,21,114
23,Southbound,Midday,S23,3154,[12:20] 7063135,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3170,[12:29] 7062689,WEEKDAY,67,67,1:16:24,52.62,10.46,8.21,6.41,146.4,28.95,20,114
23,Southbound,Midday,S23,3174,[12:38] 7062669,WEEKDAY,78,78,1:18:28,59.63,10.38,7.93,7.52,164.39,31.61,23,114
23,Southbound,Midday,S23,3159,[12:39] 7063134,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3175,[12:47] 7062670,WEEKDAY,71,71,1:20:58,52.61,10.37,7.69,6.85,157.73,28.26,19,114
23,Southbound,Midday,S23,3155,[12:56] 7062671,WEEKDAY,71,71,1:20:15,53.08,10.49,7.84,6.77,158.46,29.88,16,114
23,Southbound,Midday,S23,3155,[12:59] 7063133,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3156,[13:06] 7062688,WEEKDAY,88,88,1:17:47,67.88,10.49,8.09,8.39,193.44,35.35,17,114
23,Southbound,Midday,S23,3165,[13:14] 7062673,WEEKDAY,66,66,1:13:39,53.77,10.47,8.53,6.3,149.62,29.77,13,114
23,Southbound,Midday,S23,3157,[13:19] 7063102,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3176,[13:22] 7062674,WEEKDAY,74,74,1:16:55,57.72,10.39,8.1,7.12,155.17,30.58,12,114
23,Southbound,Midday,S23,3178,[13:29] 7062675,WEEKDAY,62,62,1:19:42,46.67,10.47,7.88,5.92,137.34,26.18,17,114
23,Southbound,Midday,S23,3159,[13:36] 7062672,WEEKDAY,58,58,1:16:19,45.59,10.45,8.21,5.55,130.54,26.33,12,114
23,Southbound,Midday,S23,3158,[13:39] 7063132,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3161,[13:42] 7062683,WEEKDAY,63,63,1:16:21,49.51,10.49,8.24,6.01,132.92,25.75,16,114
23,Southbound,Midday,S23,3162,[13:48] 7062687,WEEKDAY,69,69,1:20:29,51.44,10.38,7.74,6.65,150.34,26.94,18,114
23,Southbound,Midday,S23,3179,[13:55] 7062676,WEEKDAY,70,70,1:22:11,51.1,10.47,7.64,6.69,146.19,28,21,114
23,Southbound,Midday,S23,3162,[13:59] 7063131,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3158,[14:02] 7062754,WEEKDAY,71,71,1:19:49,53.37,10.26,7.71,6.92,150.45,27.67,15,114
23,Southbound,Midday,S23,3164,[14:09] 7062678,WEEKDAY,57,57,1:16:11,44.89,10.47,8.25,5.44,131.22,23,18,114
23,Southbound,Midday,S23,3181,[14:16] 7062679,WEEKDAY,65,65,1:19:13,49.22,10.59,8.02,6.13,134.04,23.81,21,114
23,Southbound,Midday,S23,3160,[14:19] 7063130,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3160,[14:23] 7062680,WEEKDAY,72,72,1:20:51,53.43,10.44,7.75,6.9,141.03,26.36,14,114
23,Southbound,Midday,S23,3166,[14:28] 7062750,WEEKDAY,54,54,1:21:58,39.52,10.53,7.71,5.13,125.78,21.4,10,114
23,Southbound,Midday,S23,3177,[14:35] 7062681,WEEKDAY,74,74,1:20:46,54.96,10.35,7.69,7.15,153.17,26.59,22,114
23,Southbound,Midday,S23,3161,[14:39] 7063129,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Midday,S23,3167,[14:42] 7062753,WEEKDAY,96,96,1:22:20,69.96,10.57,7.7,9.08,189.31,34.94,16,114
23,Southbound,Midday,S23,3172,[14:49] 7062745,WEEKDAY,113,113,1:21:36,83.08,10.59,7.79,10.67,226.94,44.95,22,114
23,Southbound,Midday,S23,3182,[14:56] 7062752,WEEKDAY,108,108,1:21:45,79.26,10.53,7.73,10.26,207.83,43.45,20,114
23,Southbound,Midday,S23,3163,[14:59] 7063128,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,PM Peak,S23,3169,[15:03] 7062682,WEEKDAY,125,125,1:28:51,84.41,10.71,7.23,11.67,262.69,47.8,15,114
23,Southbound,PM Peak,S23,3183,[15:10] 7062715,WEEKDAY,88,88,1:22:30,64,10.58,7.7,8.32,204.24,39.35,20,114
23,Southbound,PM Peak,S23,3173,[15:17] 7062684,WEEKDAY,89,89,1:19:13,67.4,10.63,8.05,8.37,220.55,40.05,21,114
23,Southbound,PM Peak,S23,3159,[15:19] 7063127,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,PM Peak,S23,3170,[15:25] 7062751,WEEKDAY,81,81,1:18:12,62.15,10.52,8.07,7.7,183.72,34.53,19,114
23,Southbound,PM Peak,S23,3174,[15:32] 7062685,WEEKDAY,84,84,1:21:17,62,10.65,7.86,7.89,167.79,32,25,114
23,Southbound,PM Peak,S23,3175,[15:40] 7062686,WEEKDAY,88,88,1:20:01,65.98,10.67,8,8.24,186.25,35.3,20,114
23,Southbound,PM Peak,S23,3164,[15:40] 7063126,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,PM Peak,S23,3674,[15:47] 7062677,WEEKDAY,103,103,1:25:41,72.12,10.61,7.43,9.71,213.51,38.26,31,114
23,Southbound,PM Peak,S23,3155,[15:54] 7062701,WEEKDAY,53,53,1:23:06,38.27,10.55,7.62,5.02,114.83,23.53,15,114
23,Southbound,PM Peak,S23,3158,[16:00] 7063125,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,PM Peak,S23,3156,[16:02] 7062705,WEEKDAY,83,83,1:17:30,64.25,10.52,8.14,7.89,184.22,31.87,15,114
23,Southbound,PM Peak,S23,3165,[16:10] 7062702,WEEKDAY,92,92,1:21:28,67.75,10.73,7.9,8.58,196.23,33.09,11,114
23,Southbound,PM Peak,S23,3176,[16:18] 7062703,WEEKDAY,62,62,1:18:55,47.13,10.6,8.06,5.85,136.66,25.25,12,114
23,Southbound,PM Peak,S23,3162,[16:20] 7063124,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,PM Peak,S23,3178,[16:27] 7062704,WEEKDAY,76,76,1:21:29,55.95,10.68,7.86,7.12,169.27,32.39,18,114
23,Southbound,PM Peak,S23,3159,[16:35] 7062706,WEEKDAY,55,55,1:15:51,43.5,10.64,8.41,5.17,132.81,26.77,13,114
23,Southbound,PM Peak,S23,3165,[16:42] 7063123,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,PM Peak,S23,3180,[16:43] 7062693,WEEKDAY,83,83,1:18:24,63.52,10.63,8.13,7.81,186.79,33.26,23,114
23,Southbound,PM Peak,S23,3162,[16:51] 7062707,WEEKDAY,69,69,1:16:16,54.27,10.68,8.4,6.46,148.52,28.31,16,114
23,Southbound,PM Peak,S23,3179,[16:59] 7062708,WEEKDAY,79,79,1:20:11,59.11,10.63,7.96,7.43,174.51,31.52,23,114
23,Southbound,PM Peak,S23,3160,[17:02] 7063122,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,PM Peak,S23,3158,[17:07] 7062709,WEEKDAY,62,62,1:16:08,48.86,10.61,8.36,5.84,137.87,25.64,14,114
23,Southbound,PM Peak,S23,3181,[17:15] 7062710,WEEKDAY,57,57,1:17:54,43.9,10.56,8.13,5.4,130.17,22.86,22,114
23,Southbound,PM Peak,S23,3161,[17:22] 7063121,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,PM Peak,S23,3160,[17:23] 7062711,WEEKDAY,66,66,1:17:27,51.12,10.68,8.28,6.18,149.08,25.71,14,114
23,Southbound,PM Peak,S23,3177,[17:30] 7062782,WEEKDAY,46,46,1:15:21,36.62,10.52,8.38,4.37,109.56,20.39,23,114
23,Southbound,PM Peak,S23,3167,[17:38] 7062712,WEEKDAY,52,52,1:12:08,43.25,10.58,8.8,4.91,107.24,21.38,16,114
23,Southbound,PM Peak,S23,3163,[17:43] 7063120,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,PM Peak,S23,3172,[17:47] 7062713,WEEKDAY,69,69,1:11:51,57.61,10.62,8.87,6.5,178.99,32.05,22,114
23,Southbound,PM Peak,S23,3185,[17:55] 7062714,WEEKDAY,57,57,1:11:32,47.8,10.69,8.96,5.33,145.65,26.45,20,114
23,Southbound,Evening,S23,3169,[18:03] 7062716,WEEKDAY,45,45,1:10:56,37.22,10.51,8.89,4.19,115.27,22.5,12,114
23,Southbound,Evening,S23,3164,[18:03] 7063111,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Evening,S23,3173,[18:11] 7062717,WEEKDAY,36,36,1:07:35,31.96,10.65,9.45,3.38,99.55,18.3,20,114
23,Southbound,Evening,S23,3174,[18:21] 7062718,WEEKDAY,45,45,1:08:56,39.17,10.5,9.14,4.29,116.37,21.32,25,114
23,Southbound,Evening,S23,3166,[18:23] 7063110,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Evening,S23,3175,[18:36] 7062719,WEEKDAY,54,54,1:09:00,46.95,10.63,9.24,5.08,135.08,24.2,20,114
23,Southbound,Evening,S23,3167,[18:44] 7063109,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Evening,S23,3186,[18:52] 7062720,WEEKDAY,45,45,1:05:19,41.33,10.57,9.71,4.26,105.18,20.5,12,114
23,Southbound,Evening,S23,3162,[19:06] 7063108,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Evening,S23,3176,[19:07] 7062721,WEEKDAY,47,47,1:04:27,43.75,10.49,9.77,4.48,141.41,23.89,9,114
23,Southbound,Evening,S23,3184,[19:22] 7062722,WEEKDAY,45,45,1:00:47,44.41,10.36,10.23,4.34,113.59,20.67,12,114
23,Southbound,Evening,S23,3165,[19:27] 7063107,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Evening,S23,3180,[19:37] 7062723,WEEKDAY,48,48,1:05:39,43.87,10.57,9.66,4.54,131.45,22.04,26,114
23,Southbound,Evening,S23,3168,[19:48] 7063106,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Evening,S23,3187,[19:53] 7062668,WEEKDAY,38,38,1:02:46,36.32,10.46,10,3.63,109.66,20.75,8,114
23,Southbound,Evening,S23,3177,[20:08] 7062724,WEEKDAY,48,48,1:05:53,43.71,10.59,9.64,4.53,149.44,25.18,22,114
23,Southbound,Evening,S23,3163,[20:10] 7063118,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Evening,S23,3185,[20:23] 7062725,WEEKDAY,34,34,1:08:11,29.91,10.52,9.25,3.23,101.12,18.24,21,114
23,Southbound,Evening,S23,3164,[20:31] 7063117,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Evening,S23,3169,[20:39] 7062667,WEEKDAY,34,34,0:56:39,36.01,10.43,11.05,3.26,109.23,18.09,11,114
23,Southbound,Evening,S23,3166,[20:55] 7063116,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Evening,S23,3174,[21:02] 7062726,WEEKDAY,45,45,0:58:50,45.89,10.55,10.76,4.26,135.2,24,24,114
23,Southbound,Evening,S23,3167,[21:16] 7063113,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Evening,S23,3186,[21:27] 7062727,WEEKDAY,48,48,0:58:49,48.96,10.52,10.73,4.56,138.07,24.5,12,114
23,Southbound,Evening,S23,3162,[21:37] 7063092,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Evening,S23,3184,[21:54] 7062728,WEEKDAY,47,47,0:58:19,48.34,10.55,10.85,4.45,146.46,26.09,11,114
23,Southbound,Late Night,S23,3165,[22:00] 7063091,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Late Night,S23,3187,[22:19] 7062729,WEEKDAY,42,42,0:55:00,45.81,10.62,11.59,3.95,140.76,23.44,9,114
23,Southbound,Late Night,S23,3168,[22:23] 7063115,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Late Night,S23,3177,[22:47] 7062738,WEEKDAY,48,48,0:58:02,49.62,10.63,10.99,4.52,164.58,27.04,23,114
23,Southbound,Late Night,S23,3164,[22:47] 7063090,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Late Night,S23,3185,[23:13] 7062739,WEEKDAY,39,39,0:58:48,39.79,10.48,10.7,3.72,147.84,25.43,21,114
23,Southbound,Late Night,S23,3166,[23:14] 7063089,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Late Night,S23,3186,[23:41] 7062740,WEEKDAY,24,24,0:49:58,28.82,10.64,12.77,2.26,71.18,12.75,12,114
23,Southbound,Late Night,S23,3167,[23:41] 7063088,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Late Night,S23,3184,[24:13] 7062741,WEEKDAY,19,19,0:47:00,24.25,10.49,13.39,1.81,65.96,11.42,12,114
23,Southbound,Late Night,S23,3165,[24:13] 7063103,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Late Night,S23,3187,[24:43] 7062742,WEEKDAY,16,16,0:46:24,20.68,10.65,13.76,1.5,51.67,9.78,9,114
23,Southbound,Late Night,S23,3168,[24:43] 7063104,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Late Night,S23,3185,[25:13] 7062743,WEEKDAY,11,11,0:51:24,12.84,10.52,12.27,1.05,37.93,7.67,21,114
23,Southbound,Late Night,S23,3166,[25:13] 7063119,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Late Night,S23,3186,[25:43] 7062690,WEEKDAY,10,10,0:46:10,12.99,10.65,13.83,0.94,38.05,6.75,8,114
23,Southbound,Late Night,S23,3167,[25:43] 7063093,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Late Night,S2,3184,[26:16] 7062691,WEEKDAY,5,5,0:19:28,15.4,6.01,18.51,0.83,12.58,4.1,10,114
23,Southbound,Late Night,S2,3165,[26:16] 7063097,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Late Night,S2,3187,[26:52] 7062692,WEEKDAY,0,0,,0,0,0,0,0,0,0,114
23,Southbound,Late Night,S2,3168,[26:52] 7063096,SUNDAY,0,0,,0,0,0,0,0,0,0,4
23,Southbound,Late Night,S2,3186,[27:32] 7062755,WEEKDAY,0,0,,0,0,0,0,0,0,0,114
23,Southbound,Late Night,S2,3167,[27:32] 7063095,SUNDAY,0,0,,0,0,0,0,0,0,0,4
